ID,numax,dnu,teff,bp_rp,eps_p,d02,alpha_p,env_height,env_width,mode_width,H1_nu,H1_exp,H_power,H2_nu,H2_exp,p_L,p_D,eps_g,alpha_g,d01,u1,u2,DPi1
model1662_268,2.84347696,1.679656561,3.736368614,,,,,,,,,,,,,-0.030224091,-0.004196508,1.514915663,,1.351510562,-0.024339039,-0.01840428,186.1828218
model1662_269,2.842812899,1.679062581,3.736158253,,,,,,,,,,,,,-0.0300923,-0.004209448,1.513181157,,1.353977708,-0.024254999,-0.018301941,185.7637795
model1662_270,2.842144057,1.678464662,3.735947624,,,,,,,,,,,,,-0.02996131,-0.004221784,1.511482592,,1.351632867,-0.024171097,-0.018200593,185.3439537
model1662_272,2.840772721,1.677242118,3.73552465,,,,,,,,,,,,,-0.029701044,-0.004245111,1.508147663,,1.342239015,-0.024003556,-0.018000063,184.5108808
model1662_274,2.839414538,1.676030861,3.735105369,,,,,,,,,,,,,-0.029443996,-0.004266297,1.507939807,,1.351929161,-0.023836777,-0.017803322,183.6141803
model1662_276,2.838044447,1.674808814,3.734684747,,,,,,,,,,,,,-0.029189489,-0.004285022,1.509020952,,1.345138561,-0.023670054,-0.017610118,182.6934369
model1662_277,2.837371528,1.674208319,3.734478867,,,,,,,,,,,,,-0.029065238,-0.004293654,1.509566552,,1.339370927,-0.023588299,-0.017516155,182.2387532
model1662_278,2.83669968,1.673610046,3.734276116,,,,,,,,,,,,,-0.028771025,-0.004307545,1.510041806,,1.343521677,-0.023390081,-0.017298293,181.7863018
model1662_279,2.83601889,1.673002489,3.734067383,,,,,,,,,,,,,-0.028649018,-0.00431652,1.510581187,,1.35017527,-0.023310156,-0.017205675,181.3332525
model1662_280,2.835296238,1.672359514,3.73385073,,,,,,,,,,,,,-0.028528196,-0.00432464,1.51111323,,1.351406579,-0.023230463,-0.017114499,180.8818891
model1662_281,2.834598751,1.671739181,3.733643378,,,,,,,,,,,,,-0.028411564,-0.004331963,1.511643136,,1.345201262,-0.02315317,-0.017026849,180.4356919
model1662_283,2.833224634,1.67051502,3.733231858,,,,,,,,,,,,,-0.028180906,-0.004344642,1.512654059,,1.343532688,-0.022999035,-0.016854784,179.5448251
model1662_286,2.831103878,1.66863014,3.732608539,,,,,,,,,,,,,-0.027834657,-0.004361078,1.514277423,,1.346668323,-0.022765823,-0.016598327,178.2255252
model1662_288,2.829692676,1.667376135,3.732196496,,,,,,,,,,,,,-0.027606795,-0.004369698,1.515289953,,1.341408294,-0.022610795,-0.016431109,177.3556172
model1662_292,2.826848754,1.66485297,3.731378637,,,,,,,,,,,,,-0.026532961,-0.004414033,1.517426845,,1.348889563,-0.021882829,-0.015640444,175.6338986
model1662_293,2.826120808,1.664208287,3.731172453,,,,,,,,,,,,,-0.026796645,-0.004393251,1.517962624,,1.331753009,-0.022054587,-0.015841592,175.2093971
model1662_294,2.825409833,1.663578516,3.730972063,,,,,,,,,,,,,-0.026692164,-0.004395576,1.518517986,,1.344809673,-0.021982352,-0.015766068,174.7862185
model1662_295,2.82470536,1.662954798,3.730773935,,,,,,,,,,,,,-0.026032896,-0.004420968,1.519029403,,1.342644962,-0.021534133,-0.015281941,174.3656703
model1662_296,2.823967548,1.662302235,3.730568673,,,,,,,,,,,,,-0.026485121,-0.004398634,1.519560025,,1.340576396,-0.021838113,-0.015617505,173.9454846
model1662_298,2.822519478,1.661023083,3.730170932,,,,,,,,,,,,,-0.026282164,-0.004399817,1.520593101,,1.336413555,-0.021695437,-0.015473156,173.1142758
model1662_299,2.821800006,1.660386878,3.729971979,,,,,,,,,,,,,-0.026180547,-0.004399918,1.521120011,,1.330728244,-0.021623654,-0.015401231,172.6990515
model1662_300,2.82103483,1.659712367,3.729763603,,,,,,,,,,,,,-0.026077551,-0.004399799,1.521639912,,1.327425279,-0.021550741,-0.015328486,172.2852737
model1662_305,2.817330364,1.656449622,3.728773067,,,,,,,,,,,,,-0.025406849,-0.004298954,1.524135441,,1.3423629,-0.021005175,-0.014925536,170.2555671
model1662_306,2.816605126,1.655812263,3.728584618,,,,,,,,,,,,,-0.02531292,-0.004297221,1.524639229,,1.330670903,-0.020937532,-0.014860343,169.8546442
model1662_307,2.81581941,1.65512162,3.728377762,,,,,,,,,,,,,-0.025215873,-0.004296028,1.525214993,,1.332378355,-0.020868065,-0.014792564,169.4516994
model1662_308,2.815064787,1.654460007,3.728184012,,,,,,,,,,,,,-0.024835102,-0.004312536,1.525673643,,1.330351508,-0.020610493,-0.014511645,169.0566794
model1662_309,2.814300848,1.653790917,3.72798948,,,,,,,,,,,,,-0.024747342,-0.004310525,1.526163053,,1.328298462,-0.020547015,-0.014451012,168.6623379
model1662_311,2.812761393,1.652442666,3.727596893,,,,,,,,,,,,,-0.024571218,-0.004305691,1.527146465,,1.320204594,-0.020419058,-0.014329892,167.8759834
model1662_312,2.81200794,1.651781457,3.727402034,,,,,,,,,,,,,-0.024485741,-0.004302471,1.52740804,,1.329464234,-0.02035634,-0.014271727,167.4858636
model1662_314,2.810448273,1.650419656,3.727017327,,,,,,,,,,,,,-0.024313564,-0.004295602,1.527309993,,1.33238784,-0.020229735,-0.014154837,166.7115564
model1662_315,2.809686764,1.64975351,3.726826978,,,,,,,,,,,,,-0.024227066,-0.004291856,1.527212295,,1.315642403,-0.020165923,-0.014096322,166.3279964
model1662_316,2.808904276,1.649071948,3.726637432,,,,,,,,,,,,,-0.024143156,-0.004287467,1.527158969,,1.319947612,-0.020103486,-0.014040092,165.9450781
model1662_318,2.807330442,1.647701229,3.726256761,,,,,,,,,,,,,-0.02410386,-0.004354199,1.527079928,,1.328131017,-0.020122887,-0.013965119,165.1812274
model1662_319,2.806563201,1.647033317,3.726073123,,,,,,,,,,,,,-0.023890188,-0.00427309,1.527039866,,1.327332206,-0.019914444,-0.013871383,164.8037758
model1662_320,2.805738692,1.646316057,3.725874798,,,,,,,,,,,,,-0.023803764,-0.004268324,1.527036394,,1.330298526,-0.019849964,-0.013813643,164.4253125
model1662_321,2.804941664,1.645623906,3.725687282,,,,,,,,,,,,,-0.02308658,-0.004337684,1.573054039,,1.319818793,-0.019391883,-0.013257471,162.9023494
model1662_322,2.804139292,1.644927927,3.725500192,,,,,,,,,,,,,-0.02336329,-0.004276022,1.571445256,,1.324385569,-0.019543944,-0.013496736,162.5711716
model1662_326,2.800909808,1.642129717,3.724758296,,,,,,,,,,,,,-0.02305049,-0.004252442,1.56514041,,1.322718273,-0.019306088,-0.013292227,161.2547743
model1662_327,2.800100503,1.641429552,3.72457493,,,,,,,,,,,,,-0.022975882,-0.004245162,1.563440685,,1.311340058,-0.019248185,-0.013244619,160.9322924
model1662_328,2.799296349,1.640735989,3.724397869,,,,,,,,,,,,,-0.022899394,-0.004238189,1.56188321,,1.315107526,-0.019189169,-0.013195464,160.6081241
model1662_329,2.798451516,1.640006985,3.724209069,,,,,,,,,,,,,-0.022821973,-0.004231252,1.560321767,,1.333688944,-0.019129519,-0.013145625,160.2844814
model1662_331,2.79680585,1.638588826,3.723848789,,,,,,,,,,,,,-0.022669916,-0.004216583,1.557228033,,1.317643546,-0.019011626,-0.013048477,159.6425071
model1662_332,2.795972582,1.637871692,3.723668471,,,,,,,,,,,,,-0.022592144,-0.004209332,1.555629085,,1.307990999,-0.018951506,-0.012998611,159.3260613
model1662_335,2.79343785,1.635694178,3.723129122,,,,,,,,,,,,,-0.022017472,-0.004198429,1.551046788,,1.319361341,-0.018537441,-0.012599966,158.3771048
model1662_336,2.792607097,1.634980548,3.722953215,,,,,,,,,,,,,-0.022051281,-0.004196432,1.549475467,,1.310098367,-0.018559936,-0.012625284,158.0648806
model1662_339,2.790040969,1.632784215,3.722426596,,,,,,,,,,,,,-0.021844077,-0.004170408,1.544905824,,1.308212613,-0.018395019,-0.012497171,157.1340495
model1662_340,2.7891726,1.632041806,3.722249842,,,,,,,,,,,,,-0.021852365,-0.004212237,1.543361234,,1.314432363,-0.018430457,-0.012473454,156.8264352
model1662_344,2.78569688,1.629077923,3.721561444,,,,,,,,,,,,,-0.021416285,-0.004116886,1.537171503,,1.299487114,-0.018054679,-0.012232522,155.6107663
model1662_348,2.782140471,1.626055792,3.720878607,,,,,,,,,,,,,-0.020904238,-0.004098254,1.531005158,,1.304818746,-0.017679431,-0.011883625,154.4169729
model1662_352,2.778542274,1.623008232,3.720213536,,,,,,,,,,,,,-0.020664617,-0.004055963,1.658933326,,1.301211126,-0.017480089,-0.011744092,150.8402687
model1662_354,2.776723598,1.621473169,3.719887935,,,,,,,,,,,,,-0.020546375,-0.004034161,1.657094255,,1.294225004,-0.017381063,-0.011675899,150.2376823
model1662_363,2.768318243,1.614408831,3.71844941,,,,,,,,,,,,,-0.019782227,-0.003948598,1.648425498,,1.298708282,-0.016780228,-0.011196066,147.5857411
model1662_364,2.767343059,1.61359354,3.718290805,,,,,,,,,,,,,-0.019726683,-0.003936666,1.647480106,,1.29431347,-0.016732515,-0.011165228,147.296801
model1662_365,2.766408956,1.61281028,3.718135119,,,,,,,,,,,,,-0.019673294,-0.003924481,1.646469062,,1.28734023,-0.016686146,-0.011136092,147.010569
model1662_367,2.764480629,1.611201588,3.717829636,,,,,,,,,,,,,-0.019401516,-0.003969247,1.644568912,,1.291905389,-0.016525625,-0.010912261,146.4396938
model1662_368,2.763510449,1.610392557,3.717677081,,,,,,,,,,,,,-0.019357072,-0.003956742,1.643459488,,1.297245538,-0.016485356,-0.010889678,146.1585151
model1662_370,2.761581517,1.608785724,3.717378216,,,,,,,,,,,,,-0.019265044,-0.003931607,1.641558305,,1.278576459,-0.016402509,-0.010842377,145.5947871
model1662_372,2.759585953,1.607125594,3.717071496,,,,,,,,,,,,,-0.019171463,-0.003906133,1.63960046,,1.290266264,-0.016318325,-0.010794218,145.0350182
model1662_375,2.75661482,1.604659817,3.716630095,,,,,,,,,,,,,-0.01903244,-0.003867265,1.636617455,,1.282127197,-0.016192537,-0.010723398,144.2079549
model1662_376,2.755614318,1.603830749,3.716483579,,,,,,,,,,,,,-0.018986258,-0.003854168,1.635623073,,1.281435456,-0.01615062,-0.010700004,143.9343004
model1662_378,2.753625916,1.602185762,3.716198658,,,,,,,,,,,,,-0.018612523,-0.003841676,1.633590995,,1.28200115,-0.015877516,-0.010444566,143.3914367
model1662_379,2.75258176,1.601321576,3.71604703,,,,,,,,,,,,,-0.018464976,-0.003779748,1.801123047,,1.287013864,-0.015729396,-0.010384024,140.4341129
model1662_382,2.749529076,1.598802147,3.715620851,,,,,,,,,,,,,-0.018331164,-0.003740291,1.801288099,,1.277025338,-0.015606875,-0.010317305,139.6007375
model1662_383,2.748503144,1.597957215,3.715480918,,,,,,,,,,,,,-0.01828608,-0.003727064,1.801211503,,1.279170435,-0.015565643,-0.010294779,139.3276976
model1662_385,2.746432103,1.596252741,3.715202599,,,,,,,,,,,,,-0.018316052,-0.00374815,1.801064482,,1.278440146,-0.015601747,-0.010301063,138.7844507
model1662_386,2.745425115,1.595424189,3.71506883,,,,,,,,,,,,,-0.017999879,-0.003747687,1.801022977,,1.274511174,-0.015377851,-0.010077822,138.5137475
model1662_388,2.74330751,1.59368568,3.714789738,,,,,,,,,,,,,-0.017923338,-0.003720485,1.80101831,,1.268256803,-0.015304494,-0.010042934,137.9732836
model1662_391,2.740128539,1.591079583,3.714380892,,,,,,,,,,,,,-0.017807861,-0.003679356,1.800798752,,1.267139723,-0.015193757,-0.009990362,137.176888
model1662_392,2.739067221,1.59021063,3.714247484,,,,,,,,,,,,,-0.017895054,-0.003719782,1.800692514,,1.272948556,-0.015283997,-0.010023431,136.913777
model1662_394,2.736928883,1.588462057,3.713981748,,,,,,,,,,,,,-0.01739547,-0.003626735,1.800539987,,1.265072868,-0.014864944,-0.009735966,136.3891773
model1662_395,2.735855178,1.587585385,3.71385069,,,,,,,,,,,,,-0.017300368,-0.003592413,1.800488672,,1.269523211,-0.014773428,-0.009692988,136.1278906
model1662_396,2.734777672,1.586705871,3.713720411,,,,,,,,,,,,,-0.01726306,-0.00357865,1.800410767,,1.262458,-0.014737314,-0.009676339,135.8681869
model1662_399,2.73152603,1.584055851,3.713334453,,,,,,,,,,,,,-0.017151375,-0.003537,1.800181161,,1.263072901,-0.01462889,-0.009626816,135.0961807
model1662_400,2.730434453,1.583167814,3.713207657,,,,,,,,,,,,,-0.017113669,-0.003523115,1.800073368,,1.266178597,-0.01459241,-0.009609973,134.8416911
model1665_378,2.72639659,1.612778844,3.771248111,,,,,,,,,,,,,0.023701184,0.005237363,1.628933233,,1.297152463,0.020462643,0.013055893,178.5246942
model1665_383,2.723415328,1.61028479,3.770444646,,,,,,,,,,,,,0.02341336,0.005237443,1.621021432,,1.288803373,0.020259177,0.012852314,176.8415769
model1665_384,2.722873198,1.609832514,3.77029731,,,,,,,,,,,,,0.023297249,0.00525089,1.619614816,,1.288200205,0.020186583,0.012760703,176.505518
model1665_385,2.722261777,1.609317683,3.770130877,,,,,,,,,,,,,0.023286172,0.005240194,1.618204474,,1.280278345,0.020171187,0.012760434,176.1696755
model1665_392,2.718144559,1.605846077,3.769006164,,,,,,,,,,,,,0.022544338,0.005281512,1.608564396,,1.284987893,0.019675847,0.012206662,173.8600387
model1665_394,2.716970363,1.604851823,3.768683915,,,,,,,,,,,,,0.022431888,0.005280521,1.605923841,,1.281954061,0.019595632,0.012127847,173.2056911
model1665_397,2.715210141,1.603358098,3.768199811,,,,,,,,,,,,,0.022266559,0.005276853,1.601965808,,1.284601254,0.019476134,0.012013536,172.2325535
model1665_401,2.712872347,1.601367649,3.767555837,,,,,,,,,,,,,0.021595296,0.005268475,1.659426739,,1.276387105,0.018995554,0.011544806,169.7753814
model1665_404,2.711146525,1.599896395,3.767079803,,,,,,,,,,,,,0.021350543,0.005218421,1.657493885,,1.281357561,0.018787094,0.011407133,168.7787934
model1665_406,2.70999168,1.598909913,3.766762829,,,,,,,,,,,,,0.02066427,0.005231636,1.6562003,,1.279971568,0.018311171,0.010912521,168.1171744
model1665_416,2.70409442,1.593850054,3.765147841,,,,,,,,,,,,,0.020433066,0.005207508,1.649156296,,1.275478094,0.018130624,0.010766095,164.8617444
model1665_423,2.69996872,1.590295341,3.764030234,,,,,,,,,,,,,0.020126948,0.005159067,1.644438906,,1.2675323,0.017879912,0.01058389,162.633778
model1665_425,2.698780563,1.589269866,3.7637104,,,,,,,,,,,,,0.019542495,0.005106455,1.643153151,,1.271539451,0.01742944,0.010207822,162.0040376
model1665_426,2.698186977,1.588756847,3.763549626,,,,,,,,,,,,,0.019586521,0.005142092,1.642497996,,1.274247358,0.01748577,0.010213754,161.6919245
model1665_430,2.695796012,1.586692201,3.762916911,,,,,,,,,,,,,0.019431784,0.005108746,1.640046206,,1.264085968,0.017352776,0.010127917,160.4446008
model1665_435,2.692761277,1.584067892,3.762120434,,,,,,,,,,,,,0.018648754,0.005238552,1.744597425,,1.260950408,0.016890876,0.009482445,157.3753178
model1665_437,2.691529068,1.58300204,3.761802352,,,,,,,,,,,,,0.018577904,0.005216177,1.74469467,,1.264182204,0.016824956,0.009448167,156.7477244
model1665_442,2.688469348,1.580356404,3.761021013,,,,,,,,,,,,,0.018483343,0.005209337,1.745056412,,1.258848387,0.016753255,0.00938614,155.1941303
model1665_446,2.685952306,1.578179767,3.76038923,,,,,,,,,,,,,0.017969548,0.005169201,1.745205076,,1.254063102,0.016361566,0.009051212,153.9702681
model1665_455,2.680197486,1.573210238,3.758992385,,,,,,,,,,,,,0.01753411,0.004952686,1.745702383,,1.257400829,0.015900566,0.00889641,151.2657724
model1665_457,2.678928756,1.572114931,3.75869081,,,,,,,,,,,,,0.017239781,0.00498127,1.74572033,,1.256639813,0.015712656,0.008668077,150.6757445
model1665_458,2.678260543,1.571539674,3.758535237,,,,,,,,,,,,,0.01727875,0.00501759,1.745862527,,1.247031466,0.015765893,0.00866995,150.37977
model1665_459,2.67762574,1.570991603,3.758386439,,,,,,,,,,,,,0.017253311,0.005003624,1.74597409,,1.253956065,0.01573803,0.008661837,150.0865189
model1665_461,2.67626323,1.56981925,3.758074183,,,,,,,,,,,,,0.017203136,0.004975599,1.746159714,,1.250799939,0.015682734,0.008646174,149.5010422
model1689_272,2.777209044,1.628495914,3.77238934,,,,,,,,,,,,,-0.032034743,-0.004313929,1.665906955,,1.309346876,-0.025702393,-0.019601575,219.0730654
model1689_277,2.774387829,1.626309988,3.77151991,,,,,,,,,,,,,-0.031214039,-0.004458912,1.654547545,,1.310158115,-0.025224585,-0.018918732,216.6733756
model1689_308,2.757498659,1.612722149,3.765656966,,,,,,,,,,,,,-0.029773795,-0.005008667,1.664280491,,1.290630105,-0.024594915,-0.01751159,200.8236244
model1689_315,2.7539047,1.609702981,3.764242793,,,,,,,,,,,,,-0.028889411,-0.005117719,1.672816537,,1.296175704,-0.024046672,-0.016809125,197.4055963
model1689_398,2.72101645,1.578958976,3.74677546,,,,,,,,,,,,,-0.020434198,-0.00506852,1.647487968,,1.250464905,-0.018033145,-0.010865175,164.1288808
model1689_400,2.720343102,1.578260036,3.746342462,,,,,,,,,,,,,-0.02042964,-0.005112706,1.645991438,,1.256387343,-0.018061166,-0.010830708,163.4356986
model1689_416,2.714678966,1.57238235,3.742849816,,,,,,,,,,,,,-0.01937954,-0.004998793,1.634327108,,1.247875773,-0.017238085,-0.010168724,158.0294523
model1700_154,2.910366321,1.726788033,3.796755303,,,,,,,,,,,,,0.053982017,-0.004859879,1.742908534,,1.400497854,0.034734597,0.041607504,315.6972417
model1700_159,2.90635138,1.723863713,3.796007285,,,,,,,,,,,,,0.051845749,-0.003956348,1.695284842,,1.394772959,0.03386292,0.039458041,314.969569
model1700_166,2.900747064,1.719726295,3.794897582,,,,,,,,,,,,,0.048915366,-0.002781383,2.033517493,,1.384006956,0.032621652,0.036555122,280.9611432
model1700_192,2.881249533,1.704985913,3.790466206,,,,,,,,,,,,,0.042122412,-0.000205089,2.171241512,,1.37028424,0.029640023,0.029930063,252.8094009
model1700_196,2.878462415,1.702835801,3.789748835,,,,,,,,,,,,,0.043416941,-0.000492753,2.363505189,,1.367995101,0.030351984,0.031048842,241.8626464
model1700_197,2.877818738,1.702342791,3.789581833,,,,,,,,,,,,,0.043074615,-0.000379469,2.353969974,,1.370899423,0.030190027,0.030726678,241.4099648
model1700_204,2.87310783,1.698669692,3.788303539,,,,,,,,,,,,,0.046215918,-0.000322701,2.283119237,,1.372520848,0.032451405,0.032907773,238.47094
model1700_233,2.855967757,1.684926662,3.782874978,,,,,,,,,,,,,0.038715281,0.001804292,2.210456964,,1.357026821,0.028651665,0.026100011,220.872711
model1700_247,2.848881946,1.678984462,3.78013694,,,,,,,,,,,,,0.035362491,0.002807821,2.3589021,,1.350734169,0.026990487,0.023019628,207.806693
model1700_249,2.847907305,1.678150017,3.77973349,,,,,,,,,,,,,0.034879083,0.002903695,2.352559175,,1.346278945,0.026716458,0.022610014,206.7111842
model1700_260,2.842876944,1.673765675,3.777507906,,,,,,,,,,,,,0.039136478,0.002958285,2.22405471,,1.349698504,0.029765492,0.025581845,203.866144
model1700_261,2.842465531,1.673401396,3.777311516,,,,,,,,,,,,,0.03889683,0.00300574,2.214145806,,1.344942927,0.029629592,0.025378833,203.5619267
model1700_270,2.838638333,1.669957359,3.775445092,,,,,,,,,,,,,0.036791654,0.003383705,2.130810175,,1.341565698,0.028408269,0.023622988,200.689043
model1700_271,2.838227963,1.669582024,3.775234973,,,,,,,,,,,,,0.036565753,0.003420045,2.122194879,,1.342105367,0.028274229,0.023437555,200.3565421
model1700_273,2.837442167,1.668860639,3.774821818,,,,,,,,,,,,,0.036126521,0.003487919,2.102983515,,1.334486761,0.028011639,0.023078977,199.6817237
model1700_278,2.835450785,1.667012686,3.773764787,,,,,,,,,,,,,0.032445911,0.003644829,1.923623974,,1.345740095,0.025520007,0.02036544,201.2429579
model1700_293,2.829884683,1.661682058,3.770554502,,,,,,,,,,,,,0.030171696,0.003884338,1.866616893,,1.335563583,0.024081253,0.018587969,193.7867927
model1700_294,2.829520959,1.661326405,3.77033685,,,,,,,,,,,,,0.03000099,0.003898746,1.872309021,,1.334599673,0.023970733,0.018457074,193.1080753
model1700_298,2.828096395,1.659920279,3.769462287,,,,,,,,,,,,,0.029331264,0.003949222,1.894270892,,1.335180014,0.023532857,0.017947814,190.4478443
model1700_305,2.825680476,1.657498582,3.76793145,,,,,,,,,,,,,0.031891796,0.004110202,1.75048717,,1.339084635,0.025457257,0.019644554,189.8946834
model1700_310,2.823976616,1.655766647,3.766829762,,,,,,,,,,,,,0.03108418,0.004165695,1.75517043,,1.328052819,0.024925426,0.019034244,187.0962405
model1700_311,2.82363861,1.655421068,3.766609102,,,,,,,,,,,,,0.030925775,0.004175023,1.755985114,,1.324819229,0.024820012,0.018915638,186.5474097
model1700_314,2.822624946,1.654380584,3.765945962,,,,,,,,,,,,,0.030460477,0.00419862,1.758524958,,1.331816138,0.024507683,0.018569937,184.9146294
model1700_318,2.821270796,1.652984205,3.765058901,,,,,,,,,,,,,0.029857531,0.004221866,1.761567636,,1.328925637,0.024097772,0.018127153,182.7804201
model1700_321,2.820286519,1.651959046,3.764399657,,,,,,,,,,,,,0.029349829,0.004255902,1.764230238,,1.330099081,0.02376284,0.017744086,181.2099472
model1700_322,2.819936567,1.651597412,3.764175037,,,,,,,,,,,,,0.026351899,0.004114198,1.765094338,,1.324542081,0.021542784,0.015724429,180.6935672
